IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_fc,fuzzy_threshold_rg,fuzzy_threshold_balanced_fc,fuzzy_threshold_balanced_rg,normal_fc_semi_permissive,normal_fc_permissive,normal_fc_strict
752,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.006004791210618476,found_but_wrong,14.23387813433725,1.345667690480501,,,0.5394816970025036,0.5454864882131221,,,
760,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.03601138384602587,both_tolerable,0.0,1.0541954870895625,,,0.6814650725253384,0.7174764563713643,,,
793,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.01806227799791904,both_tolerable,0.8437861682062879,2.7741306352170945,,,0.7264929911028611,0.7084307131049421,,,
836,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.025846916358675198,both_tolerable,0.9004562916672442,0.5,,,0.7180410230037384,0.7438879393624136,,,
854,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.0036226161682105795,both_tolerable,1.2734375,0.63671875,,,0.6349296345044042,0.6313070183361936,,,
887,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,0.00031719371865446266,both_tolerable,0.7890625,0.0,,,0.5511237929822385,0.550806599263584,,,
937,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.03623508848354895,both_tolerable,1.390625,2.160392872438078,,,0.6486907140603638,0.6849258025439128,,,
965,,,fuzzy_threshold_balanced_rg,fuzzy_threshold_balanced_fc,-0.014246300254774136,both_tolerable,1.4820293967437015,5.215854595380919,,,0.4684220849269393,0.48266838518171346,,,
13,0.5726432920428302,,normal_rg,normal_fc_semi_permissive,-0.013163183146720603,both_tolerable,2.0859375,1.1031404921008474,,,,,0.5594801088961096,,
28,0.6709658928059616,,normal_rg,normal_fc_semi_permissive,-0.015902055676907167,both_tolerable,1.0737001589130926,0.8375058302035873,,,,,0.6550638371290545,,
44,0.15628892971009903,,normal_rg,normal_fc_semi_permissive,0.13204116737727964,found_but_wrong,0.58984375,26.54707531238802,,,,,0.28833009708737867,,
90,0.6790472676587546,,normal_rg,normal_fc_semi_permissive,-0.1251021757643923,both_tolerable,0.66015625,0.5,,,,,0.5539450918943623,,
129,0.7126447678184892,,normal_rg,normal_fc_semi_permissive,-0.003250789268288923,both_tolerable,2.23828125,0.5,,,,,0.7093939785502003,,
175,0.45843219495767445,,normal_rg,normal_fc_semi_permissive,0.04644036200891116,both_tolerable,0.9004562916672442,0.5,,,,,0.5048725569665856,,
194,0.789477826928829,,normal_rg,normal_fc_semi_permissive,-0.009915970844479038,both_tolerable,0.8095744354916121,1.345667690480501,,,,,0.7795618560843499,,
305,0.6876775376649528,,normal_rg,normal_fc_semi_permissive,-0.010790443543221229,both_tolerable,1.8419615266408254,0.0,,,,,0.6768870941217315,,
315,0.646501922778458,,normal_rg,normal_fc_semi_permissive,-0.005178649418040138,both_tolerable,0.0,0.5,,,,,0.6413232733604178,,
330,0.6197146684842645,,normal_rg,normal_fc_semi_permissive,-0.031835880605476596,both_tolerable,0.0,1.9745118129335317,,,,,0.5878787878787879,,
344,0.7381695928277923,,normal_rg,normal_fc_semi_permissive,-0.014049983653426135,both_tolerable,2.4154905767902513,0.0,,,,,0.7241196091743661,,
380,0.5410466097957435,,normal_rg,normal_fc_semi_permissive,0.031198052639340168,both_tolerable,2.295722101174337,1.739843048383334,,,,,0.5722446624350837,,
428,0.6234361008059358,,normal_rg,normal_fc_semi_permissive,0.006276223187714369,both_tolerable,0.0,1.2202077119702048,,,,,0.6297123239936502,,
447,0.467348882947666,,normal_rg,normal_fc_semi_permissive,0.010338338334819008,found_but_wrong,0.0,11.282064223559944,,,,,0.47768722128248503,,
518,0.6671289095440661,,normal_rg,normal_fc_semi_permissive,0.002126296950815676,both_tolerable,0.0,0.8532541254157887,,,,,0.6692552064948818,,
538,0.5561581525542337,,normal_rg,normal_fc_semi_permissive,-0.006125336977773399,both_tolerable,0.0,0.8095744354916121,,,,,0.5500328155764603,,
550,0.5417879417879418,,normal_rg,normal_fc_semi_permissive,-0.00691279514808929,both_tolerable,0.0,1.6331862610496237,,,,,0.5348751466398525,,
603,0.4381347508535373,,normal_rg,normal_fc_semi_permissive,0.008858781745658628,found_but_wrong,0.0,27.84537235076125,,,,,0.44699353259919594,,
608,0.6666666666666666,,normal_rg,normal_fc_semi_permissive,-0.002576627838316581,both_tolerable,1.3680800657879093,0.5,,,,,0.66409003882835,,
