IMG_ID,dice_artery,artery_voxels,both_correct,both_tolerable,left_intersects,right_intersects,left_dist_mm,right_dist_mm,ostia_left,ostia_right,error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile
786,0.7355742201475374,31502.0,False,True,True,False,0.0,0.8095744354916121,"(102, 169, 175)","(116, 117, 188)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
222,,,False,False,False,False,7.4715136917296165,1.8662638274981715,"(111, 150, 202)","(112, 113, 224)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
763,0.6246127020320569,47606.0,False,True,False,False,0.9833203675875426,1.2179735106545833,"(100, 193, 174)","(112, 155, 198)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
269,0.0,0.0,False,True,False,False,2.484375,3.4258324718234543,"(110, 175, 189)","(128, 136, 218)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
672,0.6728410424147616,26612.0,False,True,False,False,0.63671875,1.345667690480501,"(86, 146, 199)","(110, 108, 222)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
597,,,False,False,False,False,0.63671875,21.250207159491154,"(87, 141, 179)","(103, 119, 149)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
324,0.7468560001073724,37935.0,False,True,False,False,1.5984392182908653,0.5,"(76, 177, 194)","(91, 137, 216)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
188,0.6317463161194966,21809.0,False,True,False,False,2.830368585206704,1.2406879706940823,"(101, 174, 201)","(119, 151, 219)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
935,0.7640938606847698,30648.0,False,True,False,True,2.296875,0.0,"(108, 155, 184)","(109, 119, 204)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
688,0.7015859124614165,47157.0,False,True,False,False,0.65234375,1.1939649777795254,"(101, 177, 135)","(105, 137, 169)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
154,0.7133276740237691,24616.0,False,True,False,False,0.8375058302035873,1.0737001589130926,"(94, 165, 135)","(108, 129, 162)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
759,0.6618672387474731,24436.0,False,True,False,False,0.63671875,1.4237464075486943,"(107, 159, 193)","(123, 120, 213)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
791,,,False,False,False,False,26.61003616416564,7.788209307898242,"(42, 158, 224)","(98, 138, 197)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
270,0.6619122204818876,29337.0,True,True,True,True,0.0,0.0,"(105, 162, 165)","(114, 119, 189)",,ambos corretos,scipy,N/A,"(2, 2, 1)",99.7
122,0.5496376157437259,14337.0,False,True,False,False,0.8981402361485997,5.912360688517981,"(74, 161, 171)","(75, 134, 211)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
156,0.6209395461191278,19754.0,True,True,True,True,0.0,0.0,"(100, 148, 157)","(108, 95, 178)",,ambos corretos,scipy,N/A,"(2, 2, 1)",99.7
110,0.7049997640878851,33656.0,False,True,False,False,1.658151362928853,2.1793269471061043,"(92, 174, 168)","(107, 141, 200)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
9,0.5219697793238396,17670.0,False,True,False,False,3.2597509970088208,2.782654139935468,"(95, 165, 200)","(110, 141, 224)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
861,,,False,False,False,False,22.069193832268773,1.1626197014985167,"(80, 125, 203)","(121, 98, 185)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
187,,,False,False,False,False,15.36298130110194,0.8281342128025279,"(122, 144, 139)","(120, 120, 182)",,nenhum correto,scipy,N/A,"(2, 2, 1)",99.7
83,0.6659191732072345,20466.0,False,True,False,True,0.8125,0.0,"(102, 168, 184)","(108, 122, 211)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
314,,,False,False,False,False,,,,,Nenhuma superfície de aorta encontrada!,erro,scipy,N/A,"(2, 2, 1)",99.7
838,0.6182965299684543,44260.0,False,True,True,False,0.0,0.8095744354916121,"(92, 141, 194)","(121, 101, 221)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
525,0.6988279706773188,23414.0,False,True,False,False,0.9013878188659973,0.9013878188659973,"(112, 150, 196)","(125, 114, 224)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
284,0.6659405738402369,32003.0,False,True,True,False,0.0,0.5,"(96, 156, 203)","(130, 124, 256)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
468,0.5548290947550598,15013.0,False,True,True,False,0.0,6.287897795877908,"(100, 153, 188)","(129, 126, 197)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
493,0.36743689364505944,12755.0,False,True,False,False,1.5089909983190133,0.8095744354916121,"(101, 176, 194)","(121, 138, 229)",,ambos toleráveis,scipy,N/A,"(2, 2, 1)",99.7
